exp_id,row_index,part,base,mode,noise_sigma,n_holes,n_fragments_injected,seed,tau,distance_unit,sample_points,chamfer_noise_floor,smoothing_iters,components_in,in_cells,boundary_edges_in,non_manifold_edges_in,before_chamfer_l1,before_hausdorff_95,before_precision,before_recall,before_f_score,before_normal_consistency,holefill_guard_fires,filtered_components,status,out_cells,components_out,boundary_edges_out,non_manifold_edges_out,is_watertight_out,after_chamfer_l1,after_hausdorff_95,after_precision,after_recall,after_f_score,after_normal_consistency,chamfer_delta,chamfer_improved,normal_consistency_delta,fragments_removed,env_cpu,env_cpu_count_logical,env_ram_gb,env_os,env_python,env_numpy,env_scipy,env_trimesh,env_pyvista,env_opencv,env_torch,env_git_commit,env_torch_threads,env_cuda_available,env_gpu,env_vtk,env_run_started_utc,smoother,volume_ratio_vs_clean
a3_refine_quality,501,refinement,torus,room,0.01,0,20,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21600,0,0,0.007461,0.016118,0.8123,0.9978,0.8955,0.56434,False,1,ok,20000,1,0,0,True,0.004865,0.014463,0.8267,0.9976,0.9041,0.56732,-0.002596,True,0.00298,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,502,refinement,torus,object,0.01,0,20,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21600,0,0,0.006972,0.016188,0.8067,0.9973,0.8919,0.56339,False,21,ok,21600,21,0,0,True,0.010459,0.080889,0.9142,0.997,0.9538,0.77164,0.003487,False,0.20825,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,503,refinement,torus,room,0.01,0,20,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21600,0,0,0.006972,0.016188,0.8067,0.9973,0.8919,0.56339,False,1,ok,20000,1,0,0,True,0.004937,0.014544,0.8225,0.9976,0.9016,0.56418,-0.002035,True,0.00079,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,504,refinement,torus,object,0.01,5,0,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19900,74,0,0.004962,0.014737,0.8206,0.9971,0.9003,0.56509,False,1,ok,19942,1,32,2,False,0.003708,0.008652,0.977,0.9966,0.9867,0.79246,-0.001254,True,0.22737,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,505,refinement,torus,room,0.01,5,0,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19900,74,0,0.004962,0.014737,0.8206,0.9971,0.9003,0.56509,False,1,ok,19942,1,32,2,False,0.00495,0.01465,0.8206,0.9977,0.9005,0.5598,-1.2e-05,True,-0.00529,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,506,refinement,torus,object,0.01,5,0,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19900,68,0,0.004862,0.014471,0.8295,0.9972,0.9056,0.5671,False,1,ok,19938,1,30,0,False,0.003583,0.008273,0.9827,0.998,0.9903,0.79994,-0.001279,True,0.23284,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,507,refinement,torus,room,0.01,5,0,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19900,68,0,0.004862,0.014471,0.8295,0.9972,0.9056,0.5671,False,1,ok,19938,1,30,0,False,0.004847,0.014479,0.8317,0.9973,0.907,0.56471,-1.5e-05,True,-0.00239,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,508,refinement,torus,object,0.01,5,0,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19900,64,0,0.004948,0.014511,0.8227,0.9972,0.9016,0.56525,False,1,ok,19937,1,27,1,False,0.003651,0.008429,0.9788,0.997,0.9878,0.79309,-0.001297,True,0.22784,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,509,refinement,torus,room,0.01,5,0,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19900,64,0,0.004948,0.014511,0.8227,0.9972,0.9016,0.56525,False,1,ok,19937,1,27,1,False,0.004945,0.014556,0.8209,0.9974,0.9006,0.56496,-3e-06,True,-0.00029,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,510,refinement,torus,object,0.01,5,5,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20300,74,0,0.005814,0.015069,0.8156,0.9968,0.8972,0.5653,False,6,ok,20342,6,32,2,False,0.006635,0.009373,0.9604,0.9967,0.9782,0.79231,0.000821,False,0.22701,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,511,refinement,torus,room,0.01,5,5,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20300,74,0,0.005814,0.015069,0.8156,0.9968,0.8972,0.5653,False,1,ok,19942,1,32,2,False,0.00495,0.01465,0.8206,0.9977,0.9005,0.5598,-0.000864,True,-0.0055,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,512,refinement,torus,object,0.01,5,5,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20300,68,0,0.005536,0.014807,0.826,0.9975,0.9037,0.5595,False,6,ok,20338,6,30,0,False,0.006127,0.009052,0.9644,0.998,0.9809,0.79393,0.000591,False,0.23443,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,513,refinement,torus,room,0.01,5,5,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20300,68,0,0.005536,0.014807,0.826,0.9975,0.9037,0.5595,False,1,ok,19938,1,30,0,False,0.004847,0.014479,0.8317,0.9973,0.907,0.56471,-0.000689,True,0.00521,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,514,refinement,torus,object,0.01,5,5,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20300,64,0,0.00524,0.014962,0.8171,0.997,0.8982,0.56492,False,6,ok,20337,6,27,1,False,0.004629,0.009246,0.9611,0.997,0.9787,0.78847,-0.000611,True,0.22355,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,515,refinement,torus,room,0.01,5,5,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20300,64,0,0.00524,0.014962,0.8171,0.997,0.8982,0.56492,False,1,ok,19937,1,27,1,False,0.004945,0.014556,0.8209,0.9974,0.9006,0.56496,-0.000295,True,4e-05,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,516,refinement,torus,object,0.01,5,20,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21500,74,0,0.007294,0.016202,0.8071,0.9967,0.892,0.56345,False,21,ok,21542,21,32,2,False,0.012047,0.085748,0.9101,0.9966,0.9514,0.77715,0.004753,False,0.2137,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,517,refinement,torus,room,0.01,5,20,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21500,74,0,0.007294,0.016202,0.8071,0.9967,0.892,0.56345,False,1,ok,19942,1,32,2,False,0.00495,0.01465,0.8206,0.9977,0.9005,0.5598,-0.002344,True,-0.00365,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,518,refinement,torus,object,0.01,5,20,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21500,68,0,0.007337,0.016011,0.814,0.9973,0.8964,0.56586,False,21,ok,21538,21,30,0,False,0.01243,0.193063,0.9145,0.9981,0.9545,0.77623,0.005093,False,0.21037,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,519,refinement,torus,room,0.01,5,20,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21500,68,0,0.007337,0.016011,0.814,0.9973,0.8964,0.56586,False,1,ok,19938,1,30,0,False,0.004847,0.014479,0.8317,0.9973,0.907,0.56471,-0.00249,True,-0.00115,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,520,refinement,torus,object,0.01,5,20,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21500,64,0,0.006875,0.016204,0.8067,0.9968,0.8917,0.56088,False,21,ok,21537,21,27,1,False,0.009792,0.109733,0.9135,0.9971,0.9535,0.77255,0.002917,False,0.21167,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,521,refinement,torus,room,0.01,5,20,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21500,64,0,0.006875,0.016204,0.8067,0.9968,0.8917,0.56088,False,1,ok,19937,1,27,1,False,0.004945,0.014556,0.8209,0.9974,0.9006,0.56496,-0.00193,True,0.00408,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,522,refinement,torus,object,0.01,20,0,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19600,284,0,0.004964,0.01472,0.8225,0.9964,0.9011,0.56369,False,1,ok,19762,1,117,12,False,0.003733,0.008711,0.9755,0.9968,0.986,0.79283,-0.001231,True,0.22914,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,523,refinement,torus,room,0.01,20,0,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19600,284,0,0.004964,0.01472,0.8225,0.9964,0.9011,0.56369,False,1,ok,19762,1,117,12,False,0.004957,0.014685,0.8201,0.9976,0.9002,0.56282,-7e-06,True,-0.00087,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,524,refinement,torus,object,0.01,20,0,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19600,300,0,0.004883,0.014512,0.8289,0.9967,0.9051,0.56783,False,1,ok,19753,1,143,8,False,0.003624,0.008529,0.9779,0.9982,0.9879,0.79281,-0.001259,True,0.22498,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,525,refinement,torus,room,0.01,20,0,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19600,300,0,0.004883,0.014512,0.8289,0.9967,0.9051,0.56783,False,1,ok,19753,1,143,8,False,0.004865,0.014452,0.8309,0.9977,0.9067,0.56615,-1.8e-05,True,-0.00168,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,526,refinement,torus,object,0.01,20,0,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19614,262,0,0.004967,0.014533,0.8213,0.9961,0.9003,0.56225,False,1,ok,19758,1,116,4,False,0.003652,0.008465,0.9784,0.9972,0.9877,0.7896,-0.001315,True,0.22735,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,527,refinement,torus,room,0.01,20,0,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,1,19614,262,0,0.004967,0.014533,0.8213,0.9961,0.9003,0.56225,False,1,ok,19758,1,116,4,False,0.004945,0.014604,0.8234,0.9973,0.902,0.56306,-2.2e-05,True,0.00081,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,528,refinement,torus,object,0.01,20,5,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20000,284,0,0.005564,0.015077,0.817,0.9957,0.8975,0.5611,False,6,ok,20162,6,117,12,False,0.005862,0.009625,0.9559,0.9968,0.976,0.78527,0.000298,False,0.22417,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,529,refinement,torus,room,0.01,20,5,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20000,284,0,0.005564,0.015077,0.817,0.9957,0.8975,0.5611,False,1,ok,19762,1,117,12,False,0.004957,0.014685,0.8201,0.9976,0.9002,0.56282,-0.000607,True,0.00172,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,530,refinement,torus,object,0.01,20,5,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20000,300,0,0.005433,0.014781,0.8266,0.9972,0.9039,0.56661,False,6,ok,20153,6,143,8,False,0.005753,0.009204,0.9624,0.998,0.9799,0.79111,0.00032,False,0.2245,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,531,refinement,torus,room,0.01,20,5,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20000,300,0,0.005433,0.014781,0.8266,0.9972,0.9039,0.56661,False,1,ok,19753,1,143,8,False,0.004865,0.014452,0.8309,0.9977,0.9067,0.56615,-0.000568,True,-0.00046,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,532,refinement,torus,object,0.01,20,5,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20014,262,0,0.005424,0.014878,0.8175,0.9961,0.898,0.56579,False,6,ok,20158,6,116,4,False,0.005162,0.009247,0.9617,0.9971,0.9791,0.78817,-0.000262,True,0.22238,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,533,refinement,torus,room,0.01,20,5,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,6,20014,262,0,0.005424,0.014878,0.8175,0.9961,0.898,0.56579,False,1,ok,19758,1,116,4,False,0.004945,0.014604,0.8234,0.9973,0.902,0.56306,-0.000479,True,-0.00273,5,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,534,refinement,torus,object,0.01,20,20,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21200,284,0,0.006764,0.016198,0.8069,0.9964,0.8917,0.56486,False,21,ok,21362,21,117,12,False,0.010291,0.081755,0.9068,0.9968,0.9497,0.76814,0.003527,False,0.20328,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,535,refinement,torus,room,0.01,20,20,0,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21200,284,0,0.006764,0.016198,0.8069,0.9964,0.8917,0.56486,False,1,ok,19762,1,117,12,False,0.004957,0.014685,0.8201,0.9976,0.9002,0.56282,-0.001807,True,-0.00204,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,536,refinement,torus,object,0.01,20,20,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21200,300,0,0.007343,0.016059,0.8127,0.9968,0.8954,0.56547,False,21,ok,21353,21,143,8,False,0.012074,0.19023,0.9119,0.9981,0.9531,0.77499,0.004731,False,0.20952,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,537,refinement,torus,room,0.01,20,20,1,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21200,300,0,0.007343,0.016059,0.8127,0.9968,0.8954,0.56547,False,1,ok,19753,1,143,8,False,0.004865,0.014452,0.8309,0.9977,0.9067,0.56615,-0.002478,True,0.00068,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,538,refinement,torus,object,0.01,20,20,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21214,262,0,0.007135,0.016012,0.8084,0.9959,0.8924,0.5635,False,21,ok,21358,21,116,4,False,0.010543,0.118207,0.9163,0.997,0.9549,0.77023,0.003408,False,0.20673,0,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,539,refinement,torus,room,0.01,20,20,2,0.01,fraction_of_unit_bbox_diagonal,100000,0.0016,15,21,21214,262,0,0.007135,0.016012,0.8084,0.9959,0.8924,0.5635,False,1,ok,19758,1,116,4,False,0.004945,0.014604,0.8234,0.9973,0.902,0.56306,-0.00219,True,-0.00044,20,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,,
a3_refine_quality,540,smoothing_baseline,torus,,0.0,,,0,0.01,fraction_of_unit_bbox_diagonal,,0.0016,15,,,,,,,,,,,,,ok,,,,,,0.001329,0.002735,1.0,1.0,1.0,0.99758,,,,,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,taubin,0.998965
a3_refine_quality,541,smoothing_baseline,torus,,0.0,,,0,0.01,fraction_of_unit_bbox_diagonal,,0.0016,15,,,,,,,,,,,,,ok,,,,,,0.000643,0.002223,1.0,1.0,1.0,0.99867,,,,,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,laplacian,0.998675
a3_refine_quality,542,smoothing_baseline,torus,,0.0,,,0,0.01,fraction_of_unit_bbox_diagonal,,0.0016,15,,,,,,,,,,,,,ok,,,,,,0.0,0.0,1.0,1.0,1.0,0.99861,,,,,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,none,1.0
a3_refine_quality,543,smoothing_baseline,torus,,0.0,,,0,0.01,fraction_of_unit_bbox_diagonal,,0.0016,50,,,,,,,,,,,,,ok,,,,,,0.00156,0.002922,1.0,1.0,1.0,0.99584,,,,,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,taubin,0.996736
a3_refine_quality,544,smoothing_baseline,torus,,0.0,,,0,0.01,fraction_of_unit_bbox_diagonal,,0.0016,50,,,,,,,,,,,,,ok,,,,,,0.001231,0.002672,1.0,1.0,1.0,0.99838,,,,,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,laplacian,0.995649
a3_refine_quality,545,smoothing_baseline,torus,,0.0,,,0,0.01,fraction_of_unit_bbox_diagonal,,0.0016,50,,,,,,,,,,,,,ok,,,,,,0.0,0.0,1.0,1.0,1.0,0.99861,,,,,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,none,1.0
a3_refine_quality,546,smoothing_baseline,torus,,0.0,,,0,0.01,fraction_of_unit_bbox_diagonal,,0.0016,100,,,,,,,,,,,,,ok,,,,,,0.001587,0.002959,1.0,1.0,1.0,0.9957,,,,,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,taubin,0.996446
a3_refine_quality,547,smoothing_baseline,torus,,0.0,,,0,0.01,fraction_of_unit_bbox_diagonal,,0.0016,100,,,,,,,,,,,,,ok,,,,,,0.001474,0.002824,1.0,1.0,1.0,0.99783,,,,,12th Gen Intel(R) Core(TM) i7-1255U,12,15.68,Windows-10-10.0.26200-SP0,3.11.15,2.4.6,1.17.1,4.12.2,0.48.4,5.0.0,2.13.0+cpu,fd20710,10,False,,"(9, 6, 2)",2026-08-27T20:00:09+00:00,laplacian,0.991492
